instrument,bucket_start,open,high,low,close,live_fast15,live_h1,live_h1_prev,live_mid15,strat_prev_htf,strat_store_htf,strat_prev_close,bars_processed,prev_close,state,pos_side,pending_side,pending_trig,stop,stop_flt
SILVERM,2026-08-27 11:45,248466.0,249200.0,248225.0,248952.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248952.0,181,248483.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:00,157950.0,157998.0,157439.0,157675.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157675.0,182,157923.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 12:00,248990.0,249062.0,248638.0,248797.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248797.0,182,248952.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:15,157703.0,157808.0,157355.0,157422.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157422.0,183,157675.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 12:15,248830.0,249000.0,248451.0,248491.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248491.0,183,248797.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:30,157460.0,157636.0,157401.0,157532.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157532.0,184,157422.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 12:30,248513.0,248737.0,248300.0,248640.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248640.0,184,248491.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:45,157493.0,157740.0,157364.0,157723.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157723.0,185,157532.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 12:45,248581.0,248635.0,248130.0,248554.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248554.0,185,248640.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:00,157723.0,158144.0,157518.0,158030.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,158030.0,186,157723.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 13:00,248475.0,248803.0,248036.0,248739.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248739.0,186,248554.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:15,158001.0,158252.0,157955.0,158172.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,158172.0,187,158030.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 13:15,248791.0,248954.0,248574.0,248900.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248900.0,187,248739.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:30,158182.0,158569.0,158163.0,158304.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,158304.0,188,158172.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 13:30,248908.0,249348.0,248854.0,249171.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,249171.0,188,248900.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:45,158300.0,158310.0,157885.0,158101.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,158101.0,189,158304.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 13:45,249100.0,249278.0,248836.0,249028.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,249028.0,189,249171.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 14:00,158143.0,158172.0,157728.0,157763.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157763.0,190,158101.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 14:00,248901.0,249028.0,248477.0,248525.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248525.0,190,249028.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 14:15,157802.0,158146.0,157748.0,158009.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,158009.0,191,157763.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 14:15,248531.0,249100.0,248521.0,248925.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248925.0,191,248525.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 14:30,158040.0,158040.0,157751.0,157964.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157964.0,192,158009.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 14:30,248885.0,248977.0,248338.0,248690.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248690.0,192,248925.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 14:45,157978.0,158100.0,157833.0,157922.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157922.0,193,157964.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 14:45,248623.0,248918.0,248623.0,248725.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248725.0,193,248690.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 15:00,157959.0,158010.0,157524.0,157560.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157560.0,194,157922.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 15:00,248720.0,248804.0,248251.0,248470.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248470.0,194,248725.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 15:15,157569.0,157771.0,157500.0,157500.0,157913.17396503512,158468.9559012342,158468.9559012342,157913.17396503512,158468.9559012342,158468.9559012342,157500.0,195,157560.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 15:15,248495.0,248537.0,247850.0,247915.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,247915.0,195,248470.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 15:30,157480.0,157522.0,157000.0,157400.0,157821.12028810836,158468.9559012342,158468.9559012342,157821.12028810836,158468.9559012342,158468.9559012342,157400.0,196,157500.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 15:30,247865.0,248287.0,247337.0,248154.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248154.0,196,247915.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 15:45,157400.0,157450.0,157266.0,157300.0,157678.71817725667,158468.9559012342,158468.9559012342,157678.71817725667,158468.9559012342,158468.9559012342,157300.0,197,157400.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 15:45,248170.0,248366.0,247925.0,248210.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248210.0,197,248154.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 16:00,157300.0,157550.0,157101.0,157531.0,157678.71817725667,158468.9559012342,158468.9559012342,157678.71817725667,158468.9559012342,158468.9559012342,157531.0,198,157300.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 16:00,248210.0,248708.0,247856.0,248579.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248579.0,198,248210.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 16:15,157534.0,157534.0,157300.0,157455.0,157678.71817725667,158468.9559012342,158468.9559012342,157678.71817725667,158468.9559012342,158468.9559012342,157455.0,199,157531.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 16:15,248579.0,248648.0,248211.0,248500.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248500.0,199,248579.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 16:30,157455.0,157532.0,157280.0,157508.0,157678.71817725667,158468.9559012342,158468.9559012342,157678.71817725667,158468.9559012342,158468.9559012342,157508.0,200,157455.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 16:30,248442.0,248449.0,248079.0,248300.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248300.0,200,248500.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 16:45,157509.0,157550.0,157380.0,157444.0,157678.71817725667,158423.45751885246,158468.9559012342,157678.71817725667,158468.9559012342,158423.45751885246,157444.0,201,157508.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 16:45,248397.0,248417.0,248200.0,248357.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248357.0,201,248300.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 17:00,157476.0,158024.0,157400.0,157813.0,157678.71817725667,158423.45751885246,158468.9559012342,157678.71817725667,158423.45751885246,158423.45751885246,157813.0,202,157444.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 17:00,248393.0,248897.0,248393.0,248625.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248625.0,202,248357.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 17:15,157788.0,157788.0,157520.0,157639.0,157678.71817725667,158423.45751885246,158468.9559012342,157678.71817725667,158423.45751885246,158423.45751885246,157639.0,203,157813.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 17:15,248607.0,248613.0,248100.0,248299.0,248638.24385400862,249030.26185472758,249030.26185472758,248638.24385400862,249030.26185472758,249030.26185472758,248299.0,203,248625.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 17:30,157641.0,157749.0,157244.0,157297.0,157678.71817725667,158423.45751885246,158468.9559012342,157678.71817725667,158423.45751885246,158423.45751885246,157297.0,204,157639.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 17:30,248292.0,248340.0,248009.0,248071.0,248637.4108054736,249030.26185472758,249030.26185472758,248637.4108054736,249030.26185472758,249030.26185472758,248071.0,204,248299.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 17:45,157293.0,157600.0,157257.0,157516.0,157678.71817725667,158423.45751885246,158423.45751885246,157678.71817725667,158423.45751885246,158423.45751885246,157516.0,205,157297.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 17:45,248068.0,248600.0,248008.0,248254.0,248637.4108054736,249030.26185472758,249030.26185472758,248637.4108054736,249030.26185472758,249030.26185472758,248254.0,205,248071.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 18:00,157537.0,157537.0,157150.0,157200.0,157639.73712568425,158423.45751885246,158423.45751885246,157639.73712568425,158423.45751885246,158423.45751885246,157200.0,206,157516.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 18:00,248270.0,248390.0,247231.0,247376.0,248191.39363247837,249030.26185472758,249030.26185472758,248191.39363247837,249030.26185472758,249030.26185472758,247376.0,206,248254.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 18:15,157173.0,157398.0,157003.0,157273.0,157629.5931978905,158423.45751885246,158423.45751885246,157629.5931978905,158423.45751885246,158423.45751885246,157273.0,207,157200.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 18:15,247370.0,247821.0,246957.0,247392.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,247392.0,207,247376.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 18:30,157273.0,157393.0,157097.0,157253.0,157603.14910094446,158423.45751885246,158423.45751885246,157603.14910094446,158423.45751885246,158423.45751885246,157253.0,208,157273.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 18:30,247310.0,247865.0,246845.0,247600.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,247600.0,208,247392.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 18:45,157200.0,157657.0,157180.0,157431.0,157603.14910094446,158344.78777382136,158423.45751885246,157603.14910094446,158423.45751885246,158344.78777382136,157431.0,209,157253.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 18:45,247573.0,248300.0,247413.0,247978.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,247978.0,209,247600.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 19:00,157455.0,157512.0,157010.0,157150.0,157603.14910094446,158344.78777382136,158423.45751885246,157603.14910094446,158344.78777382136,158344.78777382136,157150.0,210,157431.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 19:00,248055.0,248214.0,246853.0,247321.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,247321.0,210,247978.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 19:15,157135.0,157327.0,156976.0,157132.0,157535.55580565837,158344.78777382136,158423.45751885246,157535.55580565837,158344.78777382136,158344.78777382136,157132.0,211,157150.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 19:15,247370.0,247645.0,246800.0,247359.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,247359.0,211,247321.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 19:30,157105.0,157247.0,156999.0,157145.0,157501.46208766557,158344.78777382136,158423.45751885246,157501.46208766557,158344.78777382136,158344.78777382136,157145.0,212,157132.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 19:30,247328.0,247694.0,247140.0,247617.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,247617.0,212,247359.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 19:45,157178.0,157397.0,157111.0,157326.0,157501.46208766557,158194.90474363664,158344.78777382136,157501.46208766557,158344.78777382136,158194.90474363664,157326.0,213,157145.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 19:45,247651.0,248104.0,247651.0,247965.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,247965.0,213,247617.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 20:00,157326.0,157699.0,157223.0,157522.0,157501.46208766557,158194.90474363664,158344.78777382136,157501.46208766557,158194.90474363664,158194.90474363664,157522.0,214,157326.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 20:00,248023.0,248856.0,248000.0,248818.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,248818.0,214,247965.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 20:15,157522.0,157663.0,157350.0,157450.0,157501.46208766557,158194.90474363664,158344.78777382136,157501.46208766557,158194.90474363664,158194.90474363664,157450.0,215,157522.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 20:15,248834.0,249225.0,248102.0,248699.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,248699.0,215,248818.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 20:30,157484.0,157633.0,157364.0,157388.0,157501.46208766557,158194.90474363664,158344.78777382136,157501.46208766557,158194.90474363664,158194.90474363664,157388.0,216,157450.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 20:30,248688.0,248700.0,248257.0,248470.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,248470.0,216,248699.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 20:45,157400.0,157515.0,157325.0,157462.0,157501.46208766557,158194.90474363664,158194.90474363664,157501.46208766557,158194.90474363664,158194.90474363664,157462.0,217,157388.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 20:45,248484.0,248858.0,248225.0,248502.0,248037.39727080447,249030.26185472758,249030.26185472758,248037.39727080447,249030.26185472758,249030.26185472758,248502.0,217,248470.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 21:00,157473.0,158451.0,157466.0,158275.0,157642.78667324147,158194.90474363664,158194.90474363664,157642.78667324147,158194.90474363664,158194.90474363664,158275.0,218,157462.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 21:00,248530.0,249750.0,248530.0,249269.0,248281.13141466383,249030.26185472758,249030.26185472758,248281.13141466383,249030.26185472758,249030.26185472758,249269.0,218,248502.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 21:15,158295.0,159070.0,158295.0,158898.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158898.0,219,158275.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 21:15,249349.0,250498.0,249200.0,250434.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,250434.0,219,249269.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 21:30,158924.0,158996.0,158228.0,158228.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158228.0,220,158898.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 21:30,250432.0,250838.0,249547.0,249547.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,249547.0,220,250434.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 21:45,158232.0,158700.0,157954.0,158560.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158560.0,221,158228.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 21:45,249538.0,250000.0,249163.0,250000.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,250000.0,221,249547.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 22:00,158550.0,158640.0,158333.0,158404.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158404.0,222,158560.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 22:00,250000.0,250249.0,249551.0,249683.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,249683.0,222,250000.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 22:15,158436.0,158580.0,158262.0,158454.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158454.0,223,158404.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 22:15,249666.0,250099.0,249609.0,249921.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,249921.0,223,249683.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 22:30,158473.0,158529.0,158160.0,158266.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158266.0,224,158454.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 22:30,249949.0,250100.0,249351.0,249619.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,249619.0,224,249921.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 22:45,158269.0,158300.0,158005.0,158180.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158180.0,225,158266.0,exit_order_submitted,LONG,SHORT,158005.0,156208.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
SILVERM,2026-08-27 22:45,249619.0,249643.0,249333.0,249492.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,249492.0,225,249619.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 23:00,158167.0,158469.0,158036.0,158332.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158332.0,226,158180.0,pending_short,,SHORT,158005.0,,[]
SILVERM,2026-08-27 23:00,249488.0,249589.0,249249.0,249428.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,249428.0,226,249492.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 23:15,158351.0,158397.0,158074.0,158150.0,158254.2775775401,158194.90474363664,158194.90474363664,158254.2775775401,158194.90474363664,158194.90474363664,158150.0,227,158332.0,pending_short,,SHORT,158074.0,,"[""PENDING_ENTRY_CREATED:SHORT::""]"
SILVERM,2026-08-27 23:15,249292.0,249610.0,249201.0,249246.0,249253.8153840633,249030.26185472758,249030.26185472758,249253.8153840633,249030.26185472758,249030.26185472758,249246.0,227,249428.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 09:00,156987.0,157834.0,156982.0,157240.0,158011.3824109884,158194.90474363664,158194.90474363664,158011.3824109884,158194.90474363664,158194.90474363664,157240.0,228,158150.0,short_position,SHORT,,,158469.0,"[""ENTRY_EXECUTED:SHORT:158074.0:""]"
SILVERM,2026-08-28 09:00,248798.0,248900.0,247751.0,248096.0,249135.95436109207,249030.26185472758,249030.26185472758,249135.95436109207,249030.26185472758,249030.26185472758,248096.0,228,249246.0,exit_order_submitted,LONG,SHORT,247751.0,246300.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
GOLDM,2026-08-28 09:15,157231.0,157490.0,157140.0,157281.0,157773.87847631003,158194.90474363664,158194.90474363664,157773.87847631003,158194.90474363664,158194.90474363664,157281.0,229,157240.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 09:15,248098.0,248210.0,247903.0,248130.0,248789.12902936584,249030.26185472758,249030.26185472758,248789.12902936584,249030.26185472758,249030.26185472758,248130.0,229,248096.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 09:30,157305.0,157555.0,157215.0,157436.0,157773.87847631003,158194.90474363664,158194.90474363664,157773.87847631003,158194.90474363664,158194.90474363664,157436.0,230,157281.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 09:30,248152.0,248550.0,247951.0,248501.0,248789.12902936584,249030.26185472758,249030.26185472758,248789.12902936584,249030.26185472758,249030.26185472758,248501.0,230,248130.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 09:45,157400.0,157818.0,157400.0,157566.0,157773.87847631003,158194.90474363664,158194.90474363664,157773.87847631003,158194.90474363664,158194.90474363664,157566.0,231,157436.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 09:45,248466.0,248796.0,248400.0,248400.0,248789.12902936584,249030.26185472758,249030.26185472758,248789.12902936584,249030.26185472758,249030.26185472758,248400.0,231,248501.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 10:00,157583.0,157636.0,157335.0,157449.0,157773.87847631003,158194.90474363664,158194.90474363664,157773.87847631003,158194.90474363664,158194.90474363664,157449.0,232,157566.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:00,248490.0,248496.0,248086.0,248153.0,248770.89767896713,249030.26185472758,249030.26185472758,248770.89767896713,249030.26185472758,249030.26185472758,248153.0,232,248400.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 10:15,157467.0,157696.0,157412.0,157568.0,157773.87847631003,158194.90474363664,158194.90474363664,157773.87847631003,158194.90474363664,158194.90474363664,157568.0,233,157449.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:15,248072.0,248809.0,248000.0,248539.0,248770.89767896713,249030.26185472758,249030.26185472758,248770.89767896713,249030.26185472758,249030.26185472758,248539.0,233,248153.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 10:30,157589.0,157652.0,157384.0,157501.0,157773.87847631003,158194.90474363664,158194.90474363664,157773.87847631003,158194.90474363664,158194.90474363664,157501.0,234,157568.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:30,248590.0,248619.0,248010.0,248130.0,248770.89767896713,249030.26185472758,249030.26185472758,248770.89767896713,249030.26185472758,249030.26185472758,248130.0,234,248539.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 10:45,157491.0,157573.0,157421.0,157465.0,157773.87847631003,158194.90474363664,158194.90474363664,157773.87847631003,158194.90474363664,158194.90474363664,157465.0,235,157501.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:45,248083.0,248494.0,248083.0,248311.0,248770.89767896713,249030.26185472758,249030.26185472758,248770.89767896713,249030.26185472758,249030.26185472758,248311.0,235,248130.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 11:00,157412.0,157426.0,157208.0,157288.0,157667.66299797824,158194.90474363664,158194.90474363664,157667.66299797824,158194.90474363664,158194.90474363664,157288.0,236,157465.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:00,248188.0,248440.0,247910.0,248049.0,248677.58275168174,249030.26185472758,249030.26185472758,248677.58275168174,249030.26185472758,249030.26185472758,248049.0,236,248311.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 11:15,157288.0,157497.0,157281.0,157295.0,157606.22423901234,158194.90474363664,158194.90474363664,157606.22423901234,158194.90474363664,158194.90474363664,157295.0,237,157288.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:15,248049.0,248349.0,247936.0,248200.0,248677.58275168174,249030.26185472758,249030.26185472758,248677.58275168174,249030.26185472758,249030.26185472758,248200.0,237,248049.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 11:30,157300.0,157710.0,157260.0,157559.0,157606.22423901234,158194.90474363664,158194.90474363664,157606.22423901234,158194.90474363664,158194.90474363664,157559.0,238,157295.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:30,248200.0,248600.0,247853.0,248476.0,248677.58275168174,249030.26185472758,249030.26185472758,248677.58275168174,249030.26185472758,249030.26185472758,248476.0,238,248200.0,pending_short,,SHORT,247751.0,,[]
GOLDM,2026-08-28 11:45,157520.0,157750.0,157511.0,157746.0,157606.22423901234,158194.90474363664,158194.90474363664,157606.22423901234,158194.90474363664,158194.90474363664,157746.0,239,157559.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:45,248400.0,249371.0,248400.0,249294.0,248677.58275168174,249030.26185472758,249030.26185472758,248677.58275168174,249030.26185472758,249030.26185472758,249294.0,239,248476.0,pending_long,,LONG,249371.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
GOLDM,2026-08-28 12:00,157726.0,157726.0,157550.0,157704.0,157606.22423901234,158194.90474363664,158194.90474363664,157606.22423901234,158194.90474363664,158194.90474363664,157704.0,240,157746.0,short_position,SHORT,,,158469.0,[]
