instrument,bucket_start,open,high,low,close,live_fast15,live_h1,live_h1_prev,live_mid15,strat_prev_htf,strat_store_htf,strat_prev_close,bars_processed,prev_close,state,pos_side,pending_side,pending_trig,stop,stop_flt
SILVERM,2026-08-26 16:45,252013.0,252100.0,251511.0,251950.0,252419.47944240217,253169.01784695053,253185.6502232752,252419.47944240217,253185.6502232752,253169.01784695053,251950.0,148,251919.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:00,161036.0,161118.0,160942.0,161010.0,161103.6447438017,161405.14927074203,161405.14927074203,161103.6447438017,161405.14927074203,161405.14927074203,161010.0,149,161064.0,flat,,,,,[]
SILVERM,2026-08-26 17:00,251949.0,252410.0,251669.0,252075.0,252419.47944240217,253169.01784695053,253185.6502232752,252419.47944240217,253169.01784695053,253169.01784695053,252075.0,149,251950.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:15,160966.0,161258.0,160960.0,161222.0,161103.6447438017,161405.14927074203,161405.14927074203,161103.6447438017,161405.14927074203,161405.14927074203,161222.0,150,161010.0,flat,,,,,[]
SILVERM,2026-08-26 17:15,252072.0,252586.0,251938.0,252477.0,252419.47944240217,253169.01784695053,253185.6502232752,252419.47944240217,253169.01784695053,253169.01784695053,252477.0,150,252075.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:30,161200.0,161530.0,161195.0,161310.0,161103.6447438017,161405.14927074203,161405.14927074203,161103.6447438017,161405.14927074203,161405.14927074203,161310.0,151,161222.0,flat,,,,,[]
SILVERM,2026-08-26 17:30,252578.0,253100.0,252521.0,252893.0,252419.47944240217,253169.01784695053,253185.6502232752,252419.47944240217,253169.01784695053,253169.01784695053,252893.0,151,252477.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:45,161302.0,161490.0,161272.0,161449.0,161199.48402696682,161405.14927074203,161405.14927074203,161199.48402696682,161405.14927074203,161405.14927074203,161449.0,152,161310.0,pending_long,,LONG,161490.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
SILVERM,2026-08-26 17:45,252898.0,253500.0,252781.0,253499.0,252761.3924204178,253169.01784695053,253169.01784695053,252761.3924204178,253169.01784695053,253169.01784695053,253499.0,152,252893.0,exit_order_submitted,SHORT,LONG,253500.0,254624.0,"[""POSITION_CLOSED:::long_reversal"", ""REVERSAL_SIGNAL:LONG::""]"
GOLDM,2026-08-26 18:00,161471.0,161522.0,160841.0,161076.0,161199.48402696682,161405.14927074203,161405.14927074203,161199.48402696682,161405.14927074203,161405.14927074203,161076.0,153,161449.0,flat,,,,,"[""ENTRY_EXECUTED:LONG:161490.0:""]"
SILVERM,2026-08-26 18:00,253500.0,253560.0,252227.0,252832.0,252761.3924204178,253169.01784695053,253169.01784695053,252761.3924204178,253169.01784695053,253169.01784695053,252832.0,153,253499.0,flat,,,,,"[""ENTRY_EXECUTED:LONG:253500.0:""]"
GOLDM,2026-08-26 18:15,161050.0,161131.0,160858.0,160950.0,161199.48402696682,161405.14927074203,161405.14927074203,161199.48402696682,161405.14927074203,161405.14927074203,160950.0,154,161076.0,flat,,,,,[]
SILVERM,2026-08-26 18:15,252879.0,252991.0,251800.0,251850.0,252761.3924204178,253169.01784695053,253169.01784695053,252761.3924204178,253169.01784695053,253169.01784695053,251850.0,154,252832.0,flat,,,,,[]
GOLDM,2026-08-26 18:30,160900.0,161049.0,160757.0,160821.0,161147.6826024433,161405.14927074203,161405.14927074203,161147.6826024433,161405.14927074203,161405.14927074203,160821.0,155,160950.0,flat,,,,,[]
SILVERM,2026-08-26 18:30,251750.0,252182.0,251000.0,251272.0,252317.53678352205,253169.01784695053,253169.01784695053,252317.53678352205,253169.01784695053,253169.01784695053,251272.0,155,251850.0,flat,,,,,[]
GOLDM,2026-08-26 18:45,160829.0,160899.0,160603.0,160745.0,161044.07999421575,161405.14927074203,161405.14927074203,161044.07999421575,161405.14927074203,161405.14927074203,160745.0,156,160821.0,flat,,,,,[]
SILVERM,2026-08-26 18:45,251171.0,251598.0,250607.0,251291.0,252124.67077405908,253169.01784695053,253169.01784695053,252124.67077405908,253169.01784695053,253169.01784695053,251291.0,156,251272.0,flat,,,,,[]
GOLDM,2026-08-26 19:00,160800.0,161047.0,160735.0,161029.0,161044.07999421575,161405.14927074203,161405.14927074203,161044.07999421575,161405.14927074203,161405.14927074203,161029.0,157,160745.0,flat,,,,,[]
SILVERM,2026-08-26 19:00,251442.0,251965.0,251306.0,251892.0,252124.67077405908,253169.01784695053,253169.01784695053,252124.67077405908,253169.01784695053,253169.01784695053,251892.0,157,251291.0,flat,,,,,[]
GOLDM,2026-08-26 19:15,161002.0,161206.0,160951.0,161188.0,161044.07999421575,161405.14927074203,161405.14927074203,161044.07999421575,161405.14927074203,161405.14927074203,161188.0,158,161029.0,flat,,,,,[]
SILVERM,2026-08-26 19:15,251860.0,251987.0,251513.0,251950.0,252124.67077405908,253169.01784695053,253169.01784695053,252124.67077405908,253169.01784695053,253169.01784695053,251950.0,158,251892.0,flat,,,,,[]
GOLDM,2026-08-26 19:30,161204.0,161245.0,160905.0,160954.0,161044.07999421575,161405.14927074203,161405.14927074203,161044.07999421575,161405.14927074203,161405.14927074203,160954.0,159,161188.0,flat,,,,,[]
SILVERM,2026-08-26 19:30,251954.0,251987.0,251229.0,251381.0,252124.67077405908,253169.01784695053,253169.01784695053,252124.67077405908,253169.01784695053,253169.01784695053,251381.0,159,251950.0,flat,,,,,[]
GOLDM,2026-08-26 19:45,160959.0,161137.0,160890.0,160890.0,161044.07999421575,161405.14927074203,161405.14927074203,161044.07999421575,161405.14927074203,161405.14927074203,160890.0,160,160954.0,flat,,,,,[]
SILVERM,2026-08-26 19:45,251381.0,252186.0,251334.0,251550.0,252124.67077405908,253050.38748139993,253169.01784695053,252124.67077405908,253169.01784695053,253050.38748139993,251550.0,160,251381.0,flat,,,,,[]
GOLDM,2026-08-26 20:00,160893.0,161040.0,160811.0,161014.0,161044.07999421575,161405.14927074203,161405.14927074203,161044.07999421575,161405.14927074203,161405.14927074203,161014.0,161,160890.0,flat,,,,,[]
SILVERM,2026-08-26 20:00,251500.0,251640.0,251140.0,251640.0,252124.67077405908,253050.38748139993,253169.01784695053,252124.67077405908,253050.38748139993,253050.38748139993,251640.0,161,251550.0,flat,,,,,[]
GOLDM,2026-08-26 20:15,161014.0,161018.0,160564.0,160597.0,161004.15823999362,161405.14927074203,161405.14927074203,161004.15823999362,161405.14927074203,161405.14927074203,160597.0,162,161014.0,flat,,,,,[]
SILVERM,2026-08-26 20:15,251633.0,251650.0,250338.0,250338.0,251488.00596236507,253050.38748139993,253169.01784695053,251488.00596236507,253050.38748139993,253050.38748139993,250338.0,162,251640.0,flat,,,,,[]
GOLDM,2026-08-26 20:30,160592.0,160620.0,159842.0,159903.0,160464.98857978496,161405.14927074203,161405.14927074203,160464.98857978496,161405.14927074203,161405.14927074203,159903.0,163,160597.0,flat,,,,,[]
SILVERM,2026-08-26 20:30,250373.0,250450.0,249041.0,249423.0,250583.12477240583,253050.38748139993,253169.01784695053,250583.12477240583,253050.38748139993,253050.38748139993,249423.0,163,250338.0,flat,,,,,[]
GOLDM,2026-08-26 20:45,159872.0,160186.0,159641.0,160104.0,160444.11144469416,160982.07723720564,161405.14927074203,160444.11144469416,161405.14927074203,160982.07723720564,160104.0,164,159903.0,flat,,,,,[]
SILVERM,2026-08-26 20:45,249434.0,250702.0,249300.0,250573.0,250583.12477240583,252443.01001772087,253050.38748139993,250583.12477240583,253050.38748139993,252443.01001772087,250573.0,164,249423.0,flat,,,,,[]
GOLDM,2026-08-26 21:00,160041.0,160287.0,160012.0,160267.0,160444.11144469416,160982.07723720564,161405.14927074203,160444.11144469416,160982.07723720564,160982.07723720564,160267.0,165,160104.0,flat,,,,,[]
SILVERM,2026-08-26 21:00,250478.0,250799.0,250321.0,250737.0,250583.12477240583,252443.01001772087,253050.38748139993,250583.12477240583,252443.01001772087,252443.01001772087,250737.0,165,250573.0,flat,,,,,[]
GOLDM,2026-08-26 21:15,160277.0,160465.0,159920.0,159926.0,160379.09847662767,160982.07723720564,161405.14927074203,160379.09847662767,160982.07723720564,160982.07723720564,159926.0,166,160267.0,flat,,,,,[]
SILVERM,2026-08-26 21:15,250679.0,250959.0,250127.0,250243.0,250583.12477240583,252443.01001772087,253050.38748139993,250583.12477240583,252443.01001772087,252443.01001772087,250243.0,166,250737.0,flat,,,,,[]
GOLDM,2026-08-26 21:30,159910.0,160129.0,159750.0,160009.0,160376.83607758238,160982.07723720564,161405.14927074203,160376.83607758238,160982.07723720564,160982.07723720564,160009.0,167,159926.0,flat,,,,,[]
SILVERM,2026-08-26 21:30,250247.0,250593.0,249920.0,250406.0,250583.12477240583,252443.01001772087,253050.38748139993,250583.12477240583,252443.01001772087,252443.01001772087,250406.0,167,250243.0,flat,,,,,[]
GOLDM,2026-08-26 21:45,159952.0,159984.0,159805.0,159833.0,160222.07535932612,160588.99545622952,160982.07723720564,160222.07535932612,160982.07723720564,160588.99545622952,159833.0,168,160009.0,flat,,,,,[]
SILVERM,2026-08-26 21:45,250331.0,250500.0,250120.0,250367.0,250583.12477240583,251938.03919009698,252443.01001772087,250583.12477240583,252443.01001772087,251938.03919009698,250367.0,168,250406.0,flat,,,,,[]
GOLDM,2026-08-26 22:00,159837.0,159869.0,159266.0,159395.0,159898.04459068106,160588.99545622952,160982.07723720564,159898.04459068106,160588.99545622952,160588.99545622952,159395.0,169,159833.0,flat,,,,,[]
SILVERM,2026-08-26 22:00,250367.0,250430.0,249874.0,249933.0,250583.12477240583,251938.03919009698,252443.01001772087,250583.12477240583,251938.03919009698,251938.03919009698,249933.0,169,250367.0,flat,,,,,[]
GOLDM,2026-08-26 22:15,159387.0,159598.0,159138.0,159265.0,159695.46595980832,160588.99545622952,160982.07723720564,159695.46595980832,160588.99545622952,160588.99545622952,159265.0,170,159395.0,flat,,,,,[]
SILVERM,2026-08-26 22:15,249925.0,250290.0,249602.0,249605.0,250418.9133506894,251938.03919009698,252443.01001772087,250418.9133506894,251938.03919009698,251938.03919009698,249605.0,170,249933.0,flat,,,,,[]
GOLDM,2026-08-26 22:30,159269.0,159356.0,159125.0,159229.0,159581.9049862704,160588.99545622952,160982.07723720564,159581.9049862704,160588.99545622952,160588.99545622952,159229.0,171,159265.0,flat,,,,,[]
SILVERM,2026-08-26 22:30,249670.0,249998.0,249633.0,249712.0,250334.81867984755,251938.03919009698,252443.01001772087,250334.81867984755,251938.03919009698,251938.03919009698,249712.0,171,249605.0,flat,,,,,[]
GOLDM,2026-08-26 22:45,159228.0,159477.0,159082.0,159194.0,159545.28864142857,160012.08062897832,160588.99545622952,159545.28864142857,160588.99545622952,160012.08062897832,159194.0,172,159229.0,flat,,,,,[]
SILVERM,2026-08-26 22:45,249730.0,250058.0,249500.0,249500.0,250163.30572406924,251083.39172127185,251938.03919009698,250163.30572406924,251938.03919009698,251083.39172127185,249500.0,172,249712.0,flat,,,,,[]
GOLDM,2026-08-26 23:00,159194.0,159330.0,158785.0,158916.0,159362.9791824529,160012.08062897832,160588.99545622952,159362.9791824529,160012.08062897832,160012.08062897832,158916.0,173,159194.0,flat,,,,,[]
SILVERM,2026-08-26 23:00,249530.0,249582.0,248456.0,248613.0,249537.2388723524,251083.39172127185,251938.03919009698,249537.2388723524,251083.39172127185,251083.39172127185,248613.0,173,249500.0,flat,,,,,[]
GOLDM,2026-08-26 23:15,158916.0,158942.0,158068.0,158070.0,158745.0876784223,160012.08062897832,160588.99545622952,158745.0876784223,160012.08062897832,160012.08062897832,158070.0,174,158916.0,flat,,,,,[]
SILVERM,2026-08-26 23:15,248671.0,248680.0,247611.0,247860.0,248805.23562320592,251083.39172127185,251938.03919009698,248805.23562320592,251083.39172127185,251083.39172127185,247860.0,174,248613.0,flat,,,,,[]
GOLDM,2026-08-27 09:00,159588.0,160136.0,158925.0,159499.0,158745.0876784223,160012.08062897832,160588.99545622952,158745.0876784223,160012.08062897832,160012.08062897832,159499.0,175,158070.0,flat,,,,,[]
SILVERM,2026-08-27 09:00,251020.0,252059.0,250523.0,250901.0,248805.23562320592,251083.39172127185,251938.03919009698,248805.23562320592,251083.39172127185,251083.39172127185,250901.0,175,247860.0,flat,,,,,[]
GOLDM,2026-08-27 09:15,159426.0,159499.0,158811.0,158888.0,158745.0876784223,160012.08062897832,160588.99545622952,158745.0876784223,160012.08062897832,160012.08062897832,158888.0,176,159499.0,flat,,,,,[]
SILVERM,2026-08-27 09:15,250900.0,250985.0,249533.0,249898.0,248805.23562320592,251083.39172127185,251938.03919009698,248805.23562320592,251083.39172127185,251083.39172127185,249898.0,176,250901.0,flat,,,,,[]
GOLDM,2026-08-27 09:30,158881.0,159114.0,158620.0,158719.0,158745.0876784223,160012.08062897832,160588.99545622952,158745.0876784223,160012.08062897832,160012.08062897832,158719.0,177,158888.0,flat,,,,,[]
SILVERM,2026-08-27 09:30,249900.0,250024.0,249591.0,249682.0,248805.23562320592,251083.39172127185,251938.03919009698,248805.23562320592,251083.39172127185,251083.39172127185,249682.0,177,249898.0,flat,,,,,[]
GOLDM,2026-08-27 09:45,158749.0,158755.0,155862.0,156888.0,158411.56156025425,158702.7938332961,160012.08062897832,158411.56156025425,160012.08062897832,158702.7938332961,156888.0,178,158719.0,flat,,,,,[]
SILVERM,2026-08-27 09:45,249682.0,249764.0,245761.0,246483.0,248805.23562320592,249411.2611200852,251083.39172127185,248805.23562320592,251083.39172127185,249411.2611200852,246483.0,178,249682.0,flat,,,,,[]
GOLDM,2026-08-27 10:00,156829.0,157510.0,156208.0,156829.0,157934.08099412167,158702.7938332961,160012.08062897832,157934.08099412167,158702.7938332961,158702.7938332961,156829.0,179,156888.0,flat,,,,,[]
SILVERM,2026-08-27 10:00,246448.0,247869.0,246300.0,247492.0,248805.23562320592,249411.2611200852,251083.39172127185,248805.23562320592,249411.2611200852,249411.2611200852,247492.0,179,246483.0,flat,,,,,[]
GOLDM,2026-08-27 10:15,156848.0,158664.0,156750.0,158600.0,157934.08099412167,158702.7938332961,160012.08062897832,157934.08099412167,158702.7938332961,158702.7938332961,158600.0,180,156829.0,flat,,,,,[]
SILVERM,2026-08-27 10:15,247492.0,249750.0,247165.0,249558.0,248805.23562320592,249411.2611200852,251083.39172127185,248805.23562320592,249411.2611200852,249411.2611200852,249558.0,180,247492.0,pending_long,,LONG,249750.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
GOLDM,2026-08-27 10:30,158624.0,158928.0,157938.0,158302.0,157934.08099412167,158702.7938332961,160012.08062897832,157934.08099412167,158702.7938332961,158702.7938332961,158302.0,181,158600.0,flat,,,,,[]
SILVERM,2026-08-27 10:30,249566.0,250095.0,249100.0,249457.0,248805.23562320592,249411.2611200852,251083.39172127185,248805.23562320592,249411.2611200852,249411.2611200852,249457.0,181,249558.0,long_position,LONG,,,246300.0,"[""ENTRY_EXECUTED:LONG:249750.0:""]"
GOLDM,2026-08-27 10:45,158343.0,158409.0,157890.0,157926.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157926.0,182,158302.0,flat,,,,,[]
SILVERM,2026-08-27 10:45,249494.0,249635.0,248708.0,248801.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248801.0,182,249457.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:00,157880.0,158001.0,157232.0,157253.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157253.0,183,157926.0,flat,,,,,[]
SILVERM,2026-08-27 11:00,248668.0,248950.0,247800.0,248044.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248044.0,183,248801.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:15,157270.0,157637.0,157101.0,157534.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157534.0,184,157253.0,flat,,,,,[]
SILVERM,2026-08-27 11:15,248041.0,248555.0,247850.0,248554.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248554.0,184,248044.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:30,157534.0,157600.0,157236.0,157473.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157473.0,185,157534.0,flat,,,,,[]
SILVERM,2026-08-27 11:30,248512.0,248586.0,247864.0,248483.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248483.0,185,248554.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:45,157473.0,157936.0,157388.0,157923.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157923.0,186,157473.0,flat,,,,,[]
SILVERM,2026-08-27 11:45,248466.0,249200.0,248225.0,248952.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248952.0,186,248483.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:00,157950.0,157998.0,157439.0,157675.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157675.0,187,157923.0,flat,,,,,[]
SILVERM,2026-08-27 12:00,248990.0,249062.0,248638.0,248797.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248797.0,187,248952.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:15,157703.0,157808.0,157355.0,157422.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157422.0,188,157675.0,flat,,,,,[]
SILVERM,2026-08-27 12:15,248830.0,249000.0,248451.0,248491.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248491.0,188,248797.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:30,157460.0,157636.0,157401.0,157532.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157532.0,189,157422.0,flat,,,,,[]
SILVERM,2026-08-27 12:30,248513.0,248737.0,248300.0,248640.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248640.0,189,248491.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 12:45,157493.0,157740.0,157364.0,157723.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,157723.0,190,157532.0,flat,,,,,[]
SILVERM,2026-08-27 12:45,248581.0,248635.0,248130.0,248554.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248554.0,190,248640.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:00,157723.0,158144.0,157518.0,158030.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,158030.0,191,157723.0,flat,,,,,[]
SILVERM,2026-08-27 13:00,248475.0,248803.0,248036.0,248739.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248739.0,191,248554.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:15,158001.0,158252.0,157955.0,158172.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,158172.0,192,158030.0,flat,,,,,[]
SILVERM,2026-08-27 13:15,248791.0,248954.0,248574.0,248900.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,248900.0,192,248739.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:30,158182.0,158569.0,158163.0,158304.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,158304.0,193,158172.0,flat,,,,,[]
SILVERM,2026-08-27 13:30,248908.0,249348.0,248854.0,249171.0,248805.23562320592,249411.2611200852,249411.2611200852,248805.23562320592,249411.2611200852,249411.2611200852,249171.0,193,248900.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 13:45,158300.0,158310.0,157885.0,158101.0,157934.08099412167,158702.7938332961,158702.7938332961,157934.08099412167,158702.7938332961,158702.7938332961,158101.0,194,158304.0,flat,,,,,[]
