datetime,open,high,low,close,volume
2026-08-24T18:00:00+0530,255900.0,257400.0,255350.0,257048.0,3219
2026-08-24T19:00:00+0530,256900.0,257247.0,254600.0,255877.0,3620
2026-08-24T20:00:00+0530,255888.0,256149.0,255040.0,255900.0,1069
2026-08-24T21:00:00+0530,255759.0,256000.0,254015.0,254901.0,2563
2026-08-24T22:00:00+0530,254901.0,254970.0,253110.0,253260.0,2402
2026-08-24T23:00:00+0530,253273.0,253373.0,252100.0,252599.0,2099
2026-08-25T09:00:00+0530,252000.0,252650.0,251000.0,251051.0,4248
2026-08-25T10:00:00+0530,251110.0,252800.0,250251.0,252525.0,2581
2026-08-25T11:00:00+0530,252565.0,253333.0,251500.0,253002.0,2090
2026-08-25T12:00:00+0530,253001.0,253498.0,252086.0,252123.0,1422
2026-08-25T13:00:00+0530,252189.0,252541.0,251000.0,251710.0,1582
2026-08-25T14:00:00+0530,251769.0,251855.0,250400.0,250761.0,1433
2026-08-25T15:00:00+0530,250769.0,251699.0,250512.0,251127.0,1106
2026-08-25T16:00:00+0530,251021.0,251446.0,250751.0,251402.0,1059
2026-08-25T17:00:00+0530,251450.0,252150.0,251002.0,251151.0,1167
2026-08-25T18:00:00+0530,251230.0,251781.0,249600.0,249995.0,2599
2026-08-25T19:00:00+0530,249950.0,251130.0,249720.0,250815.0,1652
2026-08-25T20:00:00+0530,250802.0,252149.0,250434.0,252034.0,1613
2026-08-25T21:00:00+0530,252029.0,253200.0,252006.0,252859.0,2810
2026-08-25T22:00:00+0530,252850.0,253100.0,252482.0,252664.0,1642
2026-08-25T23:00:00+0530,252750.0,253300.0,252691.0,253220.0,882
2026-08-26T09:00:00+0530,253824.0,255100.0,253570.0,254182.0,2628
2026-08-26T10:00:00+0530,254097.0,254699.0,254012.0,254571.0,1625
2026-08-26T11:00:00+0530,254522.0,254951.0,253025.0,253116.0,1903
2026-08-26T12:00:00+0530,253167.0,254000.0,252874.0,253501.0,1547
2026-08-26T13:00:00+0530,253501.0,253813.0,252500.0,252840.0,1542
2026-08-26T14:00:00+0530,252827.0,253337.0,252100.0,252102.0,1498
2026-08-26T15:00:00+0530,252183.0,253000.0,252060.0,252105.0,1764
2026-08-26T16:00:00+0530,252105.0,252599.0,251511.0,251950.0,1862
2026-08-26T17:00:00+0530,251949.0,253500.0,251669.0,253499.0,2074
2026-08-26T18:00:00+0530,253500.0,253560.0,250607.0,251291.0,5292
2026-08-26T19:00:00+0530,251442.0,252186.0,251229.0,251550.0,1915
2026-08-26T20:00:00+0530,251500.0,251650.0,249041.0,250573.0,5366
2026-08-26T21:00:00+0530,250478.0,250959.0,249920.0,250367.0,2281
2026-08-26T22:00:00+0530,250367.0,250430.0,249500.0,249500.0,2471
2026-08-26T23:00:00+0530,249530.0,249582.0,247611.0,247860.0,3310
2026-08-27T09:00:00+0530,251020.0,252059.0,245761.0,246483.0,8637
2026-08-27T10:00:00+0530,246448.0,250095.0,246300.0,248801.0,7060
2026-08-27T11:00:00+0530,248668.0,249200.0,247800.0,248952.0,3174
2026-08-27T12:00:00+0530,248990.0,249062.0,248130.0,248554.0,1559
2026-08-27T13:00:00+0530,248475.0,249348.0,248036.0,249028.0,1781
2026-08-27T14:00:00+0530,248901.0,249100.0,248338.0,248725.0,989
2026-08-27T15:00:00+0530,248720.0,248804.0,247337.0,248210.0,1872
2026-08-27T16:00:00+0530,248210.0,248708.0,247856.0,248357.0,1123
2026-08-27T17:00:00+0530,248393.0,248897.0,248008.0,248254.0,1521
2026-08-27T18:00:00+0530,248270.0,248390.0,246845.0,247978.0,3373
2026-08-27T19:00:00+0530,248055.0,248214.0,246800.0,247965.0,2999
2026-08-27T20:00:00+0530,248023.0,249225.0,248000.0,248502.0,3478
2026-08-27T21:00:00+0530,248530.0,250838.0,248530.0,250000.0,6319
2026-08-27T22:00:00+0530,250000.0,250249.0,249333.0,249492.0,2414
2026-08-27T23:00:00+0530,249488.0,249610.0,249201.0,249246.0,1556
2026-08-28T10:00:00+0530,248490.0,248809.0,248000.0,248311.0,1102
2026-08-28T11:00:00+0530,248188.0,249371.0,247853.0,249294.0,2582
2026-08-28T12:00:00+0530,249267.0,252551.0,248800.0,252258.0,8537
2026-08-28T13:00:00+0530,252383.0,253600.0,252111.0,252576.0,4960
2026-08-28T14:00:00+0530,252576.0,252742.0,251634.0,252227.0,1732
2026-08-28T15:00:00+0530,252232.0,253082.0,252171.0,252642.0,1899
2026-08-28T16:00:00+0530,252650.0,252740.0,252000.0,252333.0,1298
2026-08-28T17:00:00+0530,252362.0,253800.0,252016.0,253339.0,2775
2026-08-28T18:00:00+0530,253452.0,253800.0,252800.0,253479.0,2924
2026-08-28T19:00:00+0530,253400.0,254450.0,248378.0,249341.0,14640
2026-08-28T20:00:00+0530,249400.0,251600.0,249271.0,250571.0,6398
2026-08-28T21:00:00+0530,250639.0,250767.0,244244.0,245215.0,14116
2026-08-28T22:00:00+0530,245188.0,245543.0,243300.0,244561.0,9235
2026-08-28T23:00:00+0530,244600.0,244877.0,243800.0,244395.0,2587
2026-08-31T09:00:00+0530,242774.0,243016.0,240700.0,241261.0,5710
2026-08-31T10:00:00+0530,241222.0,242789.0,241000.0,242785.0,2335
2026-08-31T11:00:00+0530,242801.0,242990.0,242012.0,242580.0,2023
2026-08-31T12:00:00+0530,242550.0,243364.0,242318.0,243282.0,1286
2026-08-31T13:00:00+0530,243242.0,243600.0,242730.0,243550.0,1814
2026-08-31T14:00:00+0530,243433.0,243501.0,242670.0,243250.0,1479
2026-08-31T15:00:00+0530,243285.0,244126.0,243200.0,243821.0,1567
2026-08-31T16:00:00+0530,243890.0,244629.0,243762.0,244574.0,1758
2026-08-31T17:00:00+0530,244600.0,244640.0,243452.0,243529.0,3317
2026-08-31T18:00:00+0530,243617.0,243778.0,242078.0,242982.0,4006
2026-08-31T19:00:00+0530,243053.0,243180.0,241400.0,241638.0,3559
2026-08-31T20:00:00+0530,241589.0,242690.0,241500.0,242131.0,2313
2026-08-31T21:00:00+0530,242248.0,242469.0,241528.0,242245.0,1643
2026-08-31T22:00:00+0530,242266.0,242369.0,241830.0,241899.0,973
2026-08-31T23:00:00+0530,242000.0,242400.0,241825.0,242350.0,1171
2026-09-01T09:00:00+0530,242963.0,243826.0,241996.0,242100.0,3880
2026-09-01T10:00:00+0530,242100.0,242215.0,241509.0,241602.0,2414
2026-09-01T11:00:00+0530,241495.0,243439.0,241237.0,242109.0,3423
2026-09-01T12:00:00+0530,242100.0,242700.0,241900.0,242101.0,972
2026-09-01T13:00:00+0530,242100.0,242188.0,238836.0,238990.0,6666
2026-09-01T14:00:00+0530,238894.0,238894.0,237318.0,237862.0,7475
2026-09-01T15:00:00+0530,237817.0,239437.0,237250.0,239100.0,4593
2026-09-01T16:00:00+0530,239096.0,239155.0,238087.0,238395.0,2152
2026-09-01T17:00:00+0530,238350.0,239000.0,237727.0,238400.0,1983
2026-09-01T18:00:00+0530,238360.0,238750.0,236700.0,237690.0,5187
2026-09-01T19:00:00+0530,237590.0,238973.0,237314.0,238451.0,3544
2026-09-01T20:00:00+0530,238452.0,238866.0,237550.0,238414.0,1991
2026-09-01T21:00:00+0530,238413.0,239435.0,238015.0,238100.0,3125
2026-09-01T22:00:00+0530,238032.0,238317.0,237387.0,237851.0,2743
2026-09-01T23:00:00+0530,237834.0,238100.0,237237.0,237460.0,1513
2026-09-02T09:00:00+0530,234841.0,235190.0,234024.0,234280.0,5106
2026-09-02T10:00:00+0530,234280.0,235485.0,234209.0,235485.0,2070
2026-09-02T11:00:00+0530,235486.0,236293.0,235122.0,235487.0,2676
2026-09-02T12:00:00+0530,235462.0,236223.0,235199.0,235795.0,1409
2026-09-02T13:00:00+0530,235795.0,236249.0,235600.0,235791.0,1036
2026-09-02T14:00:00+0530,235770.0,235899.0,234711.0,234969.0,1725
2026-09-02T15:00:00+0530,234998.0,235422.0,234555.0,235157.0,1255
2026-09-02T16:00:00+0530,235240.0,235891.0,234750.0,235698.0,1671
2026-09-02T17:00:00+0530,235632.0,238201.0,235632.0,237684.0,6429
2026-09-02T18:00:00+0530,237694.0,238083.0,236438.0,237947.0,3724
2026-09-02T19:00:00+0530,237947.0,239490.0,237947.0,238876.0,6278
2026-09-02T20:00:00+0530,238770.0,238957.0,237709.0,238309.0,3049
2026-09-02T21:00:00+0530,238345.0,238496.0,237710.0,238092.0,1828
2026-09-02T22:00:00+0530,238059.0,238300.0,237450.0,238150.0,2415
2026-09-02T23:00:00+0530,238150.0,238809.0,237908.0,238769.0,1725
2026-09-03T09:00:00+0530,238988.0,241188.0,239812.0,241188.0,4770
2026-09-03T10:00:00+0530,241182.0,241579.0,239827.0,240008.0,3282
2026-09-03T11:00:00+0530,239964.0,241005.0,239725.0,240245.0,2121
2026-09-03T12:00:00+0530,240270.0,240543.0,239648.0,240426.0,1239
2026-09-03T13:00:00+0530,240450.0,241080.0,240251.0,240501.0,1511
2026-09-03T14:00:00+0530,240544.0,240799.0,240122.0,240213.0,812
2026-09-03T15:00:00+0530,240300.0,240301.0,239000.0,239364.0,2729
2026-09-03T16:00:00+0530,239325.0,240499.0,239050.0,240285.0,2113
2026-09-03T17:00:00+0530,240226.0,240500.0,239555.0,240308.0,2427
2026-09-03T18:00:00+0530,240400.0,242316.0,240400.0,241700.0,8140
2026-09-03T19:00:00+0530,241700.0,241930.0,240590.0,241711.0,3604
2026-09-03T20:00:00+0530,241652.0,244050.0,241120.0,243950.0,7938
2026-09-03T21:00:00+0530,244000.0,244400.0,243001.0,243478.0,3334
2026-09-03T22:00:00+0530,243479.0,243752.0,243101.0,243749.0,1251
2026-09-03T23:00:00+0530,243730.0,244246.0,243661.0,244190.0,2180
2026-09-04T09:00:00+0530,243334.0,243334.0,242203.0,242904.0,3521
